stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas,company_id
20230303.0,83100.0,82600.0,83600.0,82200.0,162252.0,13489285100.0,0.0,0.0,N,5.0,-100.0,,003550
20230302.0,83200.0,80700.0,83400.0,80500.0,308145.0,25333996400.0,0.0,0.0,N,2.0,900.0,,003550
20230228.0,82300.0,83200.0,83900.0,81300.0,292162.0,24116357800.0,0.0,0.0,N,5.0,-100.0,,003550
20230227.0,82400.0,83500.0,84800.0,82200.0,208758.0,17355266500.0,0.0,0.0,N,5.0,-2400.0,,003550
20230224.0,84800.0,83700.0,85100.0,83700.0,276441.0,23412540476.0,0.0,0.0,N,2.0,400.0,,003550
20230223.0,84400.0,81800.0,84700.0,81700.0,258065.0,21668110500.0,0.0,0.0,N,2.0,2600.0,,003550
20230222.0,81800.0,82900.0,82900.0,81600.0,140504.0,11549016600.0,0.0,0.0,N,5.0,-1800.0,,003550
20230221.0,83600.0,81500.0,83800.0,81100.0,194203.0,16122641300.0,0.0,0.0,N,2.0,1600.0,,003550
20230220.0,82000.0,81300.0,82100.0,80300.0,156721.0,12771510100.0,0.0,0.0,N,2.0,400.0,,003550
20230217.0,81600.0,81000.0,82500.0,81000.0,122305.0,10011520800.0,0.0,0.0,N,5.0,-500.0,,003550
20230216.0,82100.0,80900.0,82400.0,80400.0,195503.0,15993165900.0,0.0,0.0,N,2.0,1200.0,,003550
20230215.0,80900.0,81000.0,81300.0,80400.0,163900.0,13258211100.0,0.0,0.0,N,3.0,0.0,,003550
20230214.0,80900.0,81700.0,82000.0,80200.0,228606.0,18509310000.0,0.0,0.0,N,5.0,-300.0,,003550
20230213.0,81200.0,79500.0,81400.0,79200.0,214579.0,17327304800.0,0.0,0.0,N,2.0,900.0,,003550
20230210.0,80300.0,80200.0,81100.0,79200.0,160576.0,12837980600.0,0.0,0.0,N,5.0,-900.0,,003550
20230209.0,81200.0,82000.0,83000.0,80900.0,157550.0,12871812200.0,0.0,0.0,N,5.0,-1300.0,,003550
20230208.0,82500.0,80200.0,82900.0,80200.0,217428.0,17813355600.0,0.0,0.0,N,2.0,2200.0,,003550
20230207.0,80300.0,80000.0,80700.0,79800.0,229676.0,18407612400.0,0.0,0.0,N,2.0,100.0,,003550
20230206.0,80200.0,80800.0,81700.0,79800.0,227609.0,18318592500.0,0.0,0.0,N,5.0,-1500.0,,003550
20230203.0,81700.0,80800.0,82000.0,79700.0,230236.0,18631583600.0,0.0,0.0,N,2.0,500.0,,003550
20230202.0,81200.0,81500.0,82200.0,80400.0,260006.0,21133499500.0,0.0,0.0,N,2.0,100.0,,003550
20230201.0,81100.0,83400.0,83800.0,80400.0,289793.0,23636263800.0,0.0,0.0,N,5.0,-1700.0,,003550
20230131.0,82800.0,83900.0,84400.0,82400.0,363526.0,30208903376.0,0.0,0.0,N,5.0,-700.0,,003550
20230130.0,83500.0,83500.0,84100.0,82800.0,188427.0,15730433200.0,0.0,0.0,N,5.0,-400.0,,003550
20230127.0,83900.0,82800.0,84400.0,82800.0,163643.0,13712462300.0,0.0,0.0,N,2.0,500.0,,003550
20230126.0,83400.0,83100.0,83800.0,82100.0,139845.0,11594506000.0,0.0,0.0,N,2.0,400.0,,003550
20230125.0,83000.0,82000.0,83500.0,82000.0,108381.0,9003262900.0,0.0,0.0,N,2.0,400.0,,003550
20230120.0,82600.0,81500.0,82700.0,81500.0,98625.0,8126955800.0,0.0,0.0,N,2.0,300.0,,003550
20230119.0,82300.0,80200.0,82300.0,80200.0,117291.0,9617645400.0,0.0,0.0,N,2.0,1000.0,,003550
20230118.0,81300.0,81500.0,82300.0,80500.0,116370.0,9441693000.0,0.0,0.0,N,5.0,-500.0,,003550
20230117.0,81800.0,80900.0,82100.0,80800.0,155401.0,12693887000.0,0.0,0.0,N,2.0,400.0,,003550
20230116.0,81400.0,81300.0,82600.0,81000.0,112621.0,9208286300.0,0.0,0.0,N,5.0,-500.0,,003550
20230113.0,81900.0,80400.0,82500.0,80400.0,246110.0,20101717400.0,0.0,0.0,N,2.0,2100.0,,003550
20230112.0,79800.0,79300.0,80600.0,79300.0,140117.0,11222706812.0,0.0,0.0,N,2.0,200.0,,003550
20230111.0,79600.0,79100.0,80200.0,78700.0,147093.0,11684269100.0,0.0,0.0,N,2.0,800.0,,003550
20230110.0,78800.0,77500.0,79900.0,77500.0,222811.0,17587230200.0,0.0,0.0,N,2.0,1000.0,,003550
20230109.0,77800.0,77200.0,78000.0,76300.0,318511.0,24671054700.0,0.0,0.0,N,2.0,1000.0,,003550
20230106.0,76800.0,75200.0,77600.0,75200.0,127909.0,9803814500.0,0.0,0.0,N,2.0,300.0,,003550
20230105.0,76500.0,75900.0,76900.0,75600.0,179802.0,13714533700.0,0.0,0.0,N,2.0,200.0,,003550
20230104.0,76300.0,75600.0,76500.0,74200.0,234455.0,17679377366.0,0.0,0.0,N,2.0,800.0,,003550
20230103.0,75500.0,76600.0,77100.0,74600.0,121338.0,9173337500.0,0.0,0.0,N,5.0,-1100.0,,003550
20230102.0,76600.0,79300.0,79300.0,76600.0,110530.0,8527753500.0,0.0,0.0,N,5.0,-1500.0,,003550
20221229.0,78100.0,78100.0,79400.0,78000.0,169981.0,13326789500.0,0.0,0.0,N,5.0,-1400.0,,003550
20221228.0,79500.0,80000.0,80400.0,79000.0,171433.0,13619555200.0,2.0,0.0,N,5.0,-2400.0,,003550
20221227.0,81900.0,82700.0,83100.0,80900.0,152922.0,12519050600.0,0.0,0.0,N,2.0,500.0,,003550
20221226.0,81400.0,81500.0,82200.0,81000.0,91985.0,7499967300.0,0.0,0.0,N,5.0,-700.0,,003550
20221223.0,82100.0,80500.0,82400.0,79800.0,166471.0,13538370400.0,0.0,0.0,N,2.0,1600.0,,003550
20221222.0,80500.0,78900.0,81000.0,78800.0,168430.0,13524883400.0,0.0,0.0,N,2.0,1500.0,,003550
20221221.0,79000.0,79800.0,80400.0,78800.0,68650.0,5454286300.0,0.0,0.0,N,2.0,200.0,,003550
20221220.0,78800.0,79600.0,79800.0,78500.0,87961.0,6938676400.0,0.0,0.0,N,5.0,-800.0,,003550
20221219.0,79600.0,79000.0,80500.0,79000.0,96882.0,7721036800.0,0.0,0.0,N,5.0,-400.0,,003550
20221216.0,80000.0,79800.0,80500.0,79200.0,226500.0,18109571200.0,0.0,0.0,N,5.0,-200.0,,003550
20221215.0,80200.0,81000.0,81200.0,80100.0,119407.0,9614927200.0,0.0,0.0,N,5.0,-800.0,,003550
20221214.0,81000.0,80600.0,81200.0,80000.0,169268.0,13672617564.0,0.0,0.0,N,2.0,1600.0,,003550
20221213.0,79400.0,79900.0,80500.0,78700.0,134976.0,10706012500.0,0.0,0.0,N,5.0,-1100.0,,003550
20221212.0,80500.0,80900.0,81000.0,80000.0,102793.0,8265609585.0,0.0,0.0,N,2.0,100.0,,003550
20221209.0,80400.0,79800.0,80800.0,79000.0,132583.0,10639348500.0,0.0,0.0,N,2.0,800.0,,003550
20221208.0,79600.0,79200.0,79700.0,78400.0,301999.0,23993761200.0,0.0,0.0,N,2.0,1100.0,,003550
20221207.0,78500.0,79400.0,79700.0,78100.0,151717.0,11967574700.0,0.0,0.0,N,5.0,-1300.0,,003550
20221206.0,79800.0,79800.0,81200.0,79700.0,255791.0,20527998400.0,0.0,0.0,N,5.0,-1000.0,,003550
20221205.0,80800.0,82300.0,83100.0,80100.0,230041.0,18626052000.0,0.0,0.0,N,5.0,-1800.0,,003550
20221202.0,82600.0,83800.0,84600.0,82600.0,173739.0,14463996100.0,0.0,0.0,N,5.0,-2000.0,,003550
20230801.0,85700.0,83100.0,86200.0,82500.0,395080.0,33399160200.0,0.0,0.0,N,2.0,2200.0,,003550
20230731.0,83500.0,84200.0,84700.0,83000.0,197871.0,16543665200.0,0.0,0.0,N,5.0,-200.0,,003550
20230728.0,83700.0,84100.0,84500.0,82300.0,291513.0,24305154100.0,0.0,0.0,N,5.0,-1800.0,,003550
20230727.0,85500.0,85900.0,87200.0,84900.0,301155.0,25903380800.0,0.0,0.0,N,2.0,100.0,,003550
20230726.0,85400.0,86400.0,86700.0,83600.0,310244.0,26327410700.0,0.0,0.0,N,5.0,-1700.0,,003550
20230725.0,87100.0,87100.0,87400.0,85800.0,116017.0,10048412700.0,0.0,0.0,N,5.0,-200.0,,003550
20230724.0,87300.0,87800.0,87900.0,86000.0,164132.0,14306132900.0,0.0,0.0,N,5.0,-200.0,,003550
20230721.0,87500.0,87000.0,87800.0,85200.0,173505.0,15059705700.0,0.0,0.0,N,3.0,0.0,,003550
20230720.0,87500.0,86400.0,88100.0,85800.0,161778.0,14163182700.0,0.0,0.0,N,2.0,1100.0,,003550
20230719.0,86400.0,86400.0,87000.0,85500.0,120996.0,10443384500.0,0.0,0.0,N,3.0,0.0,,003550
20230718.0,86400.0,87200.0,87200.0,86300.0,105435.0,9128738000.0,0.0,0.0,N,2.0,100.0,,003550
20230717.0,86300.0,86400.0,87500.0,86100.0,107922.0,9335112900.0,0.0,0.0,N,5.0,-1000.0,,003550
20230714.0,87300.0,86100.0,87900.0,85600.0,226704.0,19772964100.0,0.0,0.0,N,2.0,2100.0,,003550
20230713.0,85200.0,85700.0,86600.0,85000.0,251748.0,21583679600.0,0.0,0.0,N,5.0,-500.0,,003550
20230712.0,85700.0,84800.0,85900.0,84600.0,221459.0,18910161400.0,0.0,0.0,N,2.0,300.0,,003550
20230711.0,85400.0,85800.0,85800.0,84400.0,168615.0,14356722000.0,0.0,0.0,N,2.0,600.0,,003550
20230710.0,84800.0,83900.0,85500.0,83000.0,202204.0,17136533000.0,0.0,0.0,N,2.0,2000.0,,003550
20230707.0,82800.0,82800.0,83800.0,82200.0,191527.0,15864076600.0,0.0,0.0,N,3.0,0.0,,003550
20230706.0,82800.0,85000.0,85100.0,82000.0,365131.0,30364196200.0,0.0,0.0,N,5.0,-2100.0,,003550
20230705.0,84900.0,87200.0,87500.0,84500.0,277900.0,23653858300.0,0.0,0.0,N,5.0,-2600.0,,003550
20230704.0,87500.0,89800.0,90700.0,87500.0,219345.0,19435561800.0,0.0,0.0,N,5.0,-2500.0,,003550
20230703.0,90000.0,88100.0,90500.0,88100.0,210709.0,18970018500.0,0.0,0.0,N,2.0,2000.0,,003550
20230630.0,88000.0,89000.0,89000.0,87100.0,199450.0,17523561100.0,0.0,0.0,N,5.0,-100.0,,003550
20230629.0,88100.0,88500.0,89400.0,87900.0,161420.0,14315035900.0,0.0,0.0,N,5.0,-100.0,,003550
20230628.0,88200.0,88800.0,89000.0,88100.0,107474.0,9517777100.0,0.0,0.0,N,5.0,-200.0,,003550
20230627.0,88400.0,87600.0,88700.0,87600.0,144908.0,12769478300.0,0.0,0.0,N,2.0,300.0,,003550
20230626.0,88100.0,88000.0,89100.0,87200.0,156637.0,13817158100.0,0.0,0.0,N,2.0,400.0,,003550
20230623.0,87700.0,89000.0,90000.0,87600.0,132945.0,11782300000.0,0.0,0.0,N,5.0,-1700.0,,003550
20230622.0,89400.0,89500.0,90200.0,88700.0,161753.0,14461907500.0,0.0,0.0,N,2.0,800.0,,003550
20230621.0,88600.0,88000.0,89400.0,87500.0,132566.0,11777626400.0,0.0,0.0,N,2.0,700.0,,003550
20230620.0,87900.0,88200.0,88600.0,87700.0,120789.0,10637233600.0,0.0,0.0,N,5.0,-300.0,,003550
20230619.0,88200.0,88400.0,88800.0,87600.0,142194.0,12529023000.0,0.0,0.0,N,5.0,-500.0,,003550
20230616.0,88700.0,89000.0,89500.0,88100.0,301490.0,26737153800.0,0.0,0.0,N,2.0,600.0,,003550
20230615.0,88100.0,88800.0,89500.0,87700.0,183747.0,16269681400.0,0.0,0.0,N,5.0,-900.0,,003550
20230614.0,89000.0,89900.0,90500.0,88700.0,161263.0,14409808000.0,0.0,0.0,N,5.0,-900.0,,003550
20230613.0,89900.0,90700.0,90900.0,89400.0,175916.0,15852939000.0,0.0,0.0,N,5.0,-400.0,,003550
20230612.0,90300.0,91200.0,91500.0,89600.0,135534.0,12245674400.0,0.0,0.0,N,5.0,-100.0,,003550
20230609.0,90400.0,90700.0,91500.0,90200.0,164067.0,14878653800.0,0.0,0.0,N,5.0,-300.0,,003550
20230608.0,90700.0,90200.0,91100.0,89100.0,240758.0,21806638900.0,0.0,0.0,N,2.0,500.0,,003550
20230607.0,90200.0,89800.0,91300.0,89700.0,206879.0,18748804400.0,0.0,0.0,N,2.0,900.0,,003550
20230605.0,89300.0,88600.0,89600.0,88000.0,130120.0,11599106500.0,0.0,0.0,N,2.0,900.0,,003550
20230602.0,88400.0,87700.0,88500.0,86700.0,167915.0,14781876300.0,0.0,0.0,N,2.0,1600.0,,003550
20230601.0,86800.0,86400.0,87700.0,86300.0,168848.0,14698171000.0,0.0,0.0,N,2.0,800.0,,003550
20230531.0,86000.0,87500.0,88200.0,85700.0,545415.0,47082575900.0,0.0,0.0,N,5.0,-2100.0,,003550
20230530.0,88100.0,87500.0,89000.0,86100.0,230434.0,20237245200.0,0.0,0.0,N,2.0,900.0,,003550
20230526.0,87200.0,86800.0,87400.0,86600.0,122530.0,10659574800.0,0.0,0.0,N,5.0,-200.0,,003550
20230525.0,87400.0,88400.0,89300.0,87200.0,223544.0,19659328100.0,0.0,0.0,N,5.0,-1700.0,,003550
20230524.0,89100.0,88100.0,89300.0,87500.0,107185.0,9506122700.0,0.0,0.0,N,2.0,400.0,,003550
20230523.0,88700.0,89400.0,89700.0,88300.0,127308.0,11307073000.0,0.0,0.0,N,5.0,-300.0,,003550
20230522.0,89000.0,89700.0,90200.0,88600.0,137813.0,12299933500.0,0.0,0.0,N,5.0,-300.0,,003550
20230519.0,89300.0,89000.0,90400.0,88800.0,209969.0,18773671500.0,0.0,0.0,N,5.0,-100.0,,003550
20230518.0,89400.0,88100.0,89900.0,88100.0,141103.0,12539370600.0,0.0,0.0,N,2.0,700.0,,003550
20230517.0,88700.0,87300.0,89500.0,87200.0,160528.0,14232470400.0,0.0,0.0,N,2.0,800.0,,003550
20230516.0,87900.0,87300.0,88500.0,87300.0,88149.0,7756902300.0,0.0,0.0,N,5.0,-400.0,,003550
20230515.0,88300.0,87700.0,88600.0,87300.0,128468.0,11314501200.0,0.0,0.0,N,5.0,-100.0,,003550
20230512.0,88400.0,90600.0,90900.0,87400.0,200515.0,17709038800.0,0.0,0.0,N,5.0,-2600.0,,003550
20230511.0,91000.0,91100.0,91600.0,90500.0,187528.0,17096876600.0,0.0,0.0,N,5.0,-100.0,,003550
20230510.0,91100.0,90600.0,91700.0,90300.0,209121.0,19043141600.0,0.0,0.0,N,2.0,1000.0,,003550
20230509.0,90100.0,90300.0,90700.0,89300.0,154353.0,13911035300.0,0.0,0.0,N,5.0,-100.0,,003550
20230508.0,90200.0,89700.0,90700.0,89200.0,211902.0,19098998000.0,0.0,0.0,N,2.0,1100.0,,003550
20230504.0,89100.0,88100.0,90000.0,87500.0,196087.0,17475671600.0,0.0,0.0,N,2.0,500.0,,003550
20230503.0,88600.0,88400.0,89300.0,87600.0,204264.0,18048950000.0,0.0,0.0,N,3.0,0.0,,003550
20230502.0,88600.0,86500.0,88900.0,86500.0,163799.0,14437954600.0,0.0,0.0,N,2.0,1200.0,,003550
20230428.0,87400.0,86400.0,87900.0,86100.0,202180.0,17601792700.0,0.0,0.0,N,2.0,1100.0,,003550
20230427.0,86300.0,86000.0,87200.0,85700.0,200721.0,17337701800.0,0.0,0.0,N,2.0,400.0,,003550
20230426.0,85900.0,87000.0,87800.0,85500.0,149013.0,12853079300.0,0.0,0.0,N,5.0,-500.0,,003550
20230425.0,86400.0,88300.0,88300.0,86000.0,175972.0,15252702000.0,0.0,0.0,N,5.0,-1300.0,,003550
20230424.0,87700.0,88600.0,88600.0,87300.0,128127.0,11241820200.0,0.0,0.0,N,5.0,-1000.0,,003550
20230421.0,88700.0,89700.0,90900.0,88000.0,260529.0,23150771900.0,0.0,0.0,N,5.0,-1600.0,,003550
20230420.0,90300.0,91700.0,91700.0,89500.0,219034.0,19757390900.0,0.0,0.0,N,5.0,-1400.0,,003550
20230419.0,91700.0,90500.0,92700.0,90400.0,265067.0,24295731910.0,0.0,0.0,N,2.0,700.0,,003550
20230418.0,91000.0,88200.0,92300.0,88100.0,431912.0,39037246800.0,0.0,0.0,N,2.0,2600.0,,003550
20230417.0,88400.0,91000.0,91400.0,88000.0,452965.0,40254381800.0,0.0,0.0,N,5.0,-3700.0,,003550
20230414.0,92100.0,93000.0,93200.0,88400.0,672497.0,61115167800.0,0.0,0.0,N,5.0,-900.0,,003550
20230413.0,93000.0,96700.0,97700.0,91000.0,1316446.0,123936616300.0,0.0,0.0,N,5.0,-500.0,,003550
20230412.0,93500.0,85300.0,98000.0,85300.0,1527113.0,142299613300.0,0.0,0.0,N,2.0,8100.0,,003550
20230411.0,85400.0,84100.0,86300.0,83500.0,302369.0,25773304000.0,0.0,0.0,N,2.0,900.0,,003550
20230410.0,84500.0,83200.0,85200.0,82900.0,173108.0,14602716500.0,0.0,0.0,N,2.0,900.0,,003550
20230407.0,83600.0,82700.0,83800.0,82300.0,177638.0,14769084500.0,0.0,0.0,N,2.0,800.0,,003550
20230406.0,82800.0,83800.0,84300.0,82700.0,209660.0,17533317300.0,0.0,0.0,N,5.0,-1500.0,,003550
20230405.0,84300.0,84700.0,85300.0,84000.0,179610.0,15174568200.0,0.0,0.0,N,5.0,-300.0,,003550
20230404.0,84600.0,83400.0,84900.0,82900.0,215582.0,18127700900.0,0.0,0.0,N,2.0,1400.0,,003550
20230403.0,83200.0,82600.0,83400.0,82000.0,229308.0,19028875900.0,0.0,0.0,N,2.0,400.0,,003550
20231201.0,82000.0,83100.0,83400.0,81700.0,574474.0,47241973256.0,0.0,0.0,N,5.0,-2100.0,,003550
20231130.0,84100.0,81900.0,84100.0,81600.0,387163.0,32126347300.0,0.0,0.0,N,2.0,1900.0,,003550
20231129.0,82200.0,82300.0,83200.0,81600.0,148070.0,12205566000.0,0.0,0.0,N,5.0,-800.0,,003550
20231128.0,83000.0,82500.0,83500.0,81700.0,185416.0,15338195700.0,0.0,0.0,N,2.0,1300.0,,003550
20231127.0,81700.0,82600.0,82600.0,80900.0,108969.0,8920022900.0,0.0,0.0,N,5.0,-500.0,,003550
20231124.0,82200.0,83000.0,83400.0,82200.0,101601.0,8385341900.0,0.0,0.0,N,5.0,-1200.0,,003550
20231123.0,83400.0,84300.0,84900.0,83000.0,136500.0,11413870800.0,0.0,0.0,N,5.0,-1700.0,,003550
20231122.0,85100.0,85300.0,86100.0,84600.0,83501.0,7103789800.0,0.0,0.0,N,5.0,-1400.0,,003550
20231121.0,86500.0,86600.0,86600.0,85500.0,112736.0,9737603800.0,0.0,0.0,N,2.0,1100.0,,003550
20231120.0,85400.0,85300.0,86200.0,84800.0,88990.0,7607881600.0,0.0,0.0,N,2.0,100.0,,003550
20231117.0,85300.0,85700.0,85700.0,84600.0,91990.0,7832270600.0,0.0,0.0,N,2.0,400.0,,003550
20231116.0,84900.0,84000.0,84900.0,83700.0,115476.0,9759561800.0,0.0,0.0,N,2.0,600.0,,003550
20231115.0,84300.0,82900.0,84400.0,82400.0,212557.0,17741462600.0,0.0,0.0,N,2.0,3000.0,,003550
20231114.0,81300.0,82800.0,82900.0,81300.0,276869.0,22729607900.0,0.0,0.0,N,5.0,-500.0,,003550
20231113.0,81800.0,82200.0,83000.0,81200.0,80501.0,6578605114.0,0.0,0.0,N,2.0,500.0,,003550
20231110.0,81300.0,81900.0,82700.0,80800.0,61896.0,5034334000.0,0.0,0.0,N,5.0,-1400.0,,003550
20231109.0,82700.0,80900.0,82700.0,80900.0,109301.0,8979171900.0,0.0,0.0,N,2.0,1200.0,,003550
20231108.0,81500.0,83100.0,83900.0,81100.0,128795.0,10544451900.0,0.0,0.0,N,5.0,-900.0,,003550
20231107.0,82400.0,82900.0,83100.0,80500.0,236797.0,19306793200.0,0.0,0.0,N,5.0,-2200.0,,003550
20231106.0,84600.0,79300.0,84600.0,78500.0,225945.0,18289582900.0,0.0,0.0,N,2.0,5600.0,,003550
20231103.0,79000.0,79200.0,79800.0,78600.0,125591.0,9917611800.0,0.0,0.0,N,2.0,700.0,,003550
20231102.0,78300.0,78800.0,79800.0,77800.0,124333.0,9759463800.0,0.0,0.0,N,2.0,800.0,,003550
20231101.0,77500.0,77300.0,78300.0,76600.0,135688.0,10504454600.0,0.0,0.0,N,2.0,300.0,,003550
20231031.0,77200.0,77900.0,78500.0,76400.0,193181.0,14913598900.0,0.0,0.0,N,2.0,100.0,,003550
20231030.0,77100.0,76700.0,77300.0,75300.0,210099.0,16061059800.0,0.0,0.0,N,5.0,-300.0,,003550
20231027.0,77400.0,79800.0,79800.0,77000.0,156611.0,12216505200.0,0.0,0.0,N,5.0,-1100.0,,003550
20231026.0,78500.0,80300.0,80300.0,78100.0,136082.0,10720989900.0,0.0,0.0,N,5.0,-1700.0,,003550
20231025.0,80200.0,79500.0,80900.0,79400.0,136294.0,10939893100.0,0.0,0.0,N,2.0,1000.0,,003550
20231024.0,79200.0,80800.0,80800.0,78300.0,154089.0,12208252000.0,0.0,0.0,N,5.0,-800.0,,003550
20231023.0,80000.0,82700.0,82700.0,79500.0,165444.0,13282016900.0,0.0,0.0,N,5.0,-1200.0,,003550
20231020.0,81200.0,80900.0,82000.0,80500.0,99488.0,8089532200.0,0.0,0.0,N,5.0,-800.0,,003550
20231019.0,82000.0,82100.0,82500.0,81100.0,126760.0,10374775200.0,0.0,0.0,N,5.0,-900.0,,003550
20231018.0,82900.0,83200.0,84000.0,82600.0,90189.0,7492072500.0,0.0,0.0,N,5.0,-700.0,,003550
20231017.0,83600.0,84800.0,84800.0,83400.0,108760.0,9136720400.0,0.0,0.0,N,5.0,-200.0,,003550
20231016.0,83800.0,83000.0,84400.0,83000.0,111189.0,9315223900.0,0.0,0.0,N,2.0,700.0,,003550
20231013.0,83100.0,83300.0,83500.0,82700.0,85805.0,7134012000.0,0.0,0.0,N,5.0,-1400.0,,003550
20231012.0,84500.0,85000.0,85000.0,83800.0,148937.0,12561195800.0,0.0,0.0,N,2.0,700.0,,003550
20231011.0,83800.0,83800.0,84900.0,83500.0,194611.0,16356986400.0,0.0,0.0,N,2.0,600.0,,003550
20231010.0,83200.0,83300.0,85600.0,82700.0,161178.0,13488102000.0,0.0,0.0,N,2.0,1800.0,,003550
20231006.0,81400.0,82600.0,82800.0,80900.0,97276.0,7945952300.0,0.0,0.0,N,2.0,400.0,,003550
20231005.0,81000.0,81100.0,81800.0,80800.0,115890.0,9413420500.0,0.0,0.0,N,3.0,0.0,,003550
20231004.0,81000.0,82000.0,83000.0,80900.0,247893.0,20232467600.0,0.0,0.0,N,5.0,-2800.0,,003550
20230927.0,83800.0,84100.0,84300.0,83100.0,210605.0,17641528400.0,0.0,0.0,N,5.0,-1200.0,,003550
20230926.0,85000.0,84600.0,85800.0,83000.0,162034.0,13712481100.0,0.0,0.0,N,5.0,-100.0,,003550
20230925.0,85100.0,84700.0,85400.0,83900.0,147860.0,12559061600.0,0.0,0.0,N,2.0,1200.0,,003550
20230922.0,83900.0,82700.0,85200.0,82300.0,140355.0,11797153700.0,0.0,0.0,N,2.0,400.0,,003550
20230921.0,83500.0,84500.0,85300.0,83200.0,100965.0,8484117000.0,0.0,0.0,N,5.0,-1800.0,,003550
20230920.0,85300.0,84500.0,85800.0,84300.0,82928.0,7080725100.0,0.0,0.0,N,2.0,700.0,,003550
20230919.0,84600.0,84100.0,85800.0,84100.0,85010.0,7220423900.0,0.0,0.0,N,2.0,100.0,,003550
20230918.0,84500.0,85800.0,85800.0,84500.0,77545.0,6584587900.0,0.0,0.0,N,5.0,-1300.0,,003550
20230915.0,85800.0,85200.0,86400.0,84100.0,266105.0,22802901200.0,0.0,0.0,N,2.0,800.0,,003550
20230914.0,85000.0,84800.0,85000.0,83800.0,208962.0,17682380000.0,0.0,0.0,N,2.0,300.0,,003550
20230913.0,84700.0,82900.0,84700.0,82900.0,117602.0,9923719988.0,0.0,0.0,N,2.0,900.0,,003550
20230912.0,83800.0,84800.0,84800.0,83400.0,108348.0,9105743900.0,0.0,0.0,N,5.0,-300.0,,003550
20230911.0,84100.0,83900.0,84700.0,83100.0,103704.0,8734421100.0,0.0,0.0,N,2.0,200.0,,003550
20230908.0,83900.0,84800.0,84800.0,83200.0,79884.0,6682669900.0,0.0,0.0,N,5.0,-600.0,,003550
20230907.0,84500.0,83600.0,84800.0,83500.0,158307.0,13326663600.0,0.0,0.0,N,2.0,200.0,,003550
20230906.0,84300.0,83800.0,84800.0,83100.0,144654.0,12168926300.0,0.0,0.0,N,5.0,-200.0,,003550
20230905.0,84500.0,83800.0,84700.0,83800.0,131966.0,11145288500.0,0.0,0.0,N,2.0,200.0,,003550
20230904.0,84300.0,82300.0,84300.0,82100.0,118156.0,9886357900.0,0.0,0.0,N,2.0,1400.0,,003550
20230901.0,82900.0,82600.0,83900.0,82500.0,148226.0,12315159500.0,0.0,0.0,N,2.0,800.0,,003550
20230831.0,82100.0,82200.0,82800.0,81500.0,380195.0,31235357300.0,0.0,0.0,N,5.0,-500.0,,003550
20230830.0,82600.0,83400.0,83500.0,82300.0,122574.0,10141029900.0,0.0,0.0,N,5.0,-200.0,,003550
20230829.0,82800.0,82600.0,83200.0,82200.0,135696.0,11216133200.0,0.0,0.0,N,2.0,400.0,,003550
20230828.0,82400.0,82600.0,82800.0,81500.0,86791.0,7140338300.0,0.0,0.0,N,2.0,100.0,,003550
20230825.0,82300.0,81100.0,82500.0,80700.0,114893.0,9429275900.0,0.0,0.0,N,2.0,300.0,,003550
20230824.0,82000.0,81500.0,82100.0,81300.0,106472.0,8710458600.0,0.0,0.0,N,2.0,500.0,,003550
20230823.0,81500.0,80600.0,82000.0,80500.0,116506.0,9507317600.0,0.0,0.0,N,2.0,300.0,,003550
20230822.0,81200.0,81000.0,81400.0,80500.0,121937.0,9886549200.0,0.0,0.0,N,2.0,200.0,,003550
20230821.0,81000.0,80500.0,81300.0,80400.0,196339.0,15880227800.0,0.0,0.0,N,2.0,1300.0,,003550
20230818.0,79700.0,79600.0,80600.0,79500.0,160148.0,12787055300.0,0.0,0.0,N,5.0,-1100.0,,003550
20230817.0,80800.0,81000.0,81300.0,79500.0,200403.0,16148117800.0,0.0,0.0,N,5.0,-600.0,,003550
20230816.0,81400.0,80900.0,82000.0,79800.0,168596.0,13704147300.0,0.0,0.0,N,2.0,200.0,,003550
20230814.0,81200.0,82300.0,82400.0,81000.0,138960.0,11306046900.0,0.0,0.0,N,5.0,-1100.0,,003550
20230811.0,82300.0,83200.0,83300.0,82000.0,281746.0,23269538900.0,0.0,0.0,N,5.0,-900.0,,003550
20230810.0,83200.0,84000.0,84000.0,82700.0,199839.0,16630506600.0,0.0,0.0,N,5.0,-800.0,,003550
20230809.0,84000.0,83300.0,84800.0,82800.0,204853.0,17205514000.0,0.0,0.0,N,2.0,1000.0,,003550
20230808.0,83000.0,84000.0,84200.0,82600.0,315053.0,26172302400.0,0.0,0.0,N,5.0,-500.0,,003550
20230807.0,83500.0,83300.0,84700.0,83300.0,211632.0,17782998600.0,0.0,0.0,N,5.0,-300.0,,003550
20230804.0,83800.0,84900.0,84900.0,83000.0,220718.0,18529556400.0,0.0,0.0,N,5.0,-1200.0,,003550
20230803.0,85000.0,87000.0,87000.0,84600.0,179543.0,15292978500.0,0.0,0.0,N,5.0,-1100.0,,003550
20230802.0,86100.0,86000.0,87500.0,85100.0,249342.0,21500699100.0,0.0,0.0,N,2.0,400.0,,003550
20240401.0,86600.0,88400.0,88600.0,86200.0,175392.0,15296587500.0,0.0,0.0,N,5.0,-900.0,,003550
