stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas,company_id
20170725,182000,180000,183500,179000,247297,44986300500,0,0.0,N,2,2000,,069960
20170724,180000,181000,182000,178000,213514,38388750500,0,0.0,N,5,-1000,,069960
20170721,181000,176500,181000,176500,265384,47700031000,0,0.0,N,2,3500,,069960
20170720,177500,179500,179500,173500,404126,71286248000,0,0.0,N,5,-500,,069960
20170719,178000,188000,188000,177000,644301,116101966000,0,0.0,N,5,-11000,,069960
20170718,189000,188000,191500,186000,347937,65720927628,0,0.0,N,2,2000,,069960
20170717,187000,183000,187000,182500,335737,62286139500,0,0.0,N,2,6000,,069960
20170714,181000,181500,184000,179000,263822,47928846500,0,0.0,N,3,0,,069960
20170713,181000,174000,181500,173500,557722,100023183000,0,0.0,N,2,8500,,069960
20170712,172500,175500,177500,170500,257124,44502593500,0,0.0,N,5,-4000,,069960
20170711,176500,176000,177000,174000,190984,33480560000,0,0.0,N,2,500,,069960
20170710,176000,178000,179500,174500,278213,49420928500,0,0.0,N,5,-1000,,069960
20170707,177000,175500,179500,175000,326829,57965029000,0,0.0,N,3,0,,069960
20170706,177000,177000,179000,174500,388257,68619047280,0,0.0,N,3,0,,069960
20170705,177000,168000,179000,168000,516326,90864526000,0,0.0,N,2,8500,,069960
20170704,168500,168500,171500,166500,263754,44435564000,0,0.0,N,5,-1500,,069960
20170703,170000,172000,173000,168500,206252,35071798000,0,0.0,N,5,-1500,,069960
20170630,171500,165500,171500,165000,257586,43564039955,0,0.0,N,2,3500,,069960
20170629,168000,172500,172500,166000,276576,46655855000,0,0.0,N,5,-2500,,069960
20170628,170500,173500,175000,169000,497289,85445214500,0,0.0,N,5,-5500,,069960
20170627,176000,173500,176000,169000,591129,102732321000,0,0.0,N,2,3500,,069960
20170626,172500,166000,172500,165000,607350,103118753500,0,0.0,N,2,8000,,069960
20170623,164500,165000,165000,161500,307151,50268086000,0,0.0,N,2,500,,069960
20170622,164000,159500,164000,158500,541036,87914627500,0,0.0,N,2,6000,,069960
20170621,158000,155500,158000,152000,265175,41284378000,0,0.0,N,2,2000,,069960
20170620,156000,157000,157500,154000,233720,36392583000,0,0.0,N,2,1000,,069960
20170619,155000,148000,156000,148000,375439,57510519500,0,0.0,N,2,7500,,069960
20170616,147500,152500,153000,147000,294643,43699655000,0,0.0,N,5,-4500,,069960
20170615,152000,149500,153000,149500,172193,26040057500,0,0.0,N,2,1500,,069960
20170614,150500,151500,154000,149500,295407,44710320500,0,0.0,N,5,-500,,069960
20170613,151000,148500,151500,148000,270689,40532924000,0,0.0,N,2,3000,,069960
20170612,148000,153500,153500,146000,599554,89188987250,0,0.0,N,5,-7500,,069960
20170609,155500,159500,159500,153500,349800,54254163500,0,0.0,N,5,-4000,,069960
20170608,159500,161000,161000,157000,295417,46885391500,0,0.0,N,5,-1500,,069960
20170607,161000,160000,161500,158500,198446,31816542000,0,0.0,N,2,2500,,069960
20170605,158500,157000,160500,157000,178572,28303423500,0,0.0,N,3,0,,069960
20170602,158500,159500,160000,156500,292916,46240669500,0,0.0,N,3,0,,069960
20170601,158500,163000,164000,157000,400254,63791598000,0,0.0,N,5,-7000,,069960
20170531,165500,165000,166500,162500,331999,54789652500,0,0.0,N,2,1000,,069960
20170530,164500,165000,168000,163000,268216,44140957500,0,0.0,N,5,-500,,069960
20170529,165000,162500,166000,161500,335646,55360880500,0,0.0,N,2,5500,,069960
20170526,159500,157500,160500,156500,267846,42668218000,0,0.0,N,2,3000,,069960
20170525,156500,158500,158500,154000,185838,29068067000,0,0.0,N,5,-1500,,069960
20170524,158000,158500,159000,157500,167218,26451695000,0,0.0,N,2,500,,069960
20170523,157500,156000,158500,155500,180839,28504572000,0,0.0,N,2,1000,,069960
20170522,156500,156000,157000,154500,177297,27682796000,0,0.0,N,2,500,,069960
20170519,156000,151500,156500,151500,245549,38117411500,0,0.0,N,2,4500,,069960
20170518,151500,152000,153500,150000,292024,44163871500,0,0.0,N,5,-3500,,069960
20170517,155000,152500,157000,152000,246074,38124548000,0,0.0,N,2,2000,,069960
20170516,153000,154000,156000,152000,160127,24572127000,0,0.0,N,5,-1000,,069960
20170515,154000,153500,154500,151000,226077,34602299582,0,0.0,N,2,1000,,069960
20170512,153000,149500,155000,149000,421768,64693780250,0,0.0,N,2,3000,,069960
20170511,150000,142500,150000,142000,664511,98284649500,0,0.0,N,2,8500,,069960
20170510,141500,142000,144500,140500,368405,52300390888,0,0.0,N,5,-500,,069960
20170508,142000,139500,142000,138500,260898,36626269500,0,0.0,N,2,3000,,069960
20170504,139000,137000,140000,137000,151037,21007345000,0,0.0,N,2,1500,,069960
20170502,137500,138500,140000,137500,159035,22077290000,0,0.0,N,3,0,,069960
20170428,137500,136000,138000,136000,188222,25810467000,0,0.0,N,2,1500,,069960
20170427,136000,141000,141000,136000,221109,30300543000,0,0.0,N,5,-4000,,069960
20170426,140000,139000,141000,139000,223200,31282894138,0,0.0,N,2,500,,069960
20170425,139500,138000,139500,136500,171537,23766279500,0,0.0,N,2,1500,,069960
20170424,138000,139500,139500,137000,91515,12627243000,0,0.0,N,3,0,,069960
20170421,138000,137500,139500,136500,129500,17846949500,0,0.0,N,3,0,,069960
20170420,138000,134000,138500,134000,189405,25983609000,0,0.0,N,2,4000,,069960
20170419,134000,135500,137000,133500,171802,23190664000,0,0.0,N,2,500,,069960
20170418,133500,135000,135000,133500,102473,13729738500,0,0.0,N,5,-500,,069960
20170417,134000,135000,136500,133000,82057,11001012500,0,0.0,N,5,-1000,,069960
20170414,135000,137000,137000,134000,87771,11866992000,0,0.0,N,5,-2000,,069960
20170413,137000,134500,137000,133500,172151,23359887000,0,0.0,N,2,4000,,069960
20170412,133000,136000,136500,132500,183071,24428390500,0,0.0,N,5,-3000,,069960
20170411,136000,137500,138000,135500,101249,13819456000,0,0.0,N,5,-1500,,069960
20170410,137500,136500,138500,136000,113622,15562617000,0,0.0,N,3,0,,069960
20170407,137500,138000,138500,136500,94548,12964902000,0,0.0,N,3,0,,069960
20170406,137500,137500,138500,136000,116142,15901999000,0,0.0,N,5,-1000,,069960
20170405,138500,136500,138500,135000,159051,21821387000,0,0.0,N,2,2000,,069960
20170404,136500,138000,138500,135000,120727,16428744360,0,0.0,N,5,-1500,,069960
20170403,138000,138000,139500,137000,141222,19495480500,0,0.0,N,3,0,,069960
20170331,138000,138000,138500,136000,192891,26506586500,0,0.0,N,2,1500,,069960
20170330,136500,140500,141500,135500,245100,33667508500,0,0.0,N,5,-3000,,069960
20170329,139500,136000,139500,135500,349398,48332152500,0,0.0,N,2,4000,,069960
20170328,135500,135500,136000,134500,242868,32878725000,0,0.0,N,2,1000,,069960
20170327,134500,136500,138500,134500,298000,40437129500,0,0.0,N,5,-1000,,069960
20170324,135500,135000,136000,134000,157010,21215906500,0,0.0,N,3,0,,069960
20170323,135500,136000,136000,134500,149840,20227058000,0,0.0,N,2,500,,069960
20170322,135000,133000,136000,133000,204304,27588480000,0,0.0,N,2,1000,,069960
20170321,134000,133500,135000,132500,220386,29493522260,0,0.0,N,3,0,,069960
20170320,134000,136000,136500,133500,124578,16773100500,0,0.0,N,5,-2000,,069960
20170317,136000,134500,137000,134000,249434,33799363500,0,0.0,N,3,0,,069960
20170316,136000,137500,137500,132500,394360,53126869000,0,0.0,N,2,500,,069960
20170315,135500,134000,136000,133000,318722,43038618500,0,0.0,N,2,2000,,069960
20170314,133500,132000,135000,130500,393932,52522670500,0,0.0,N,2,2500,,069960
20170313,131000,126500,131000,126000,240228,31182563500,0,0.0,N,2,4500,,069960
20170310,126500,128000,128500,125000,324316,41095756500,0,0.0,N,5,-1000,,069960
20170309,127500,130000,131000,127500,321559,41460884000,0,0.0,N,5,-2500,,069960
20170308,130000,125500,133000,125000,653779,85346477760,0,0.0,N,2,5000,,069960
20170307,125000,125000,125500,124000,176836,22057709335,0,0.0,N,3,0,,069960
20170306,125000,124500,125500,122500,147437,18328169500,0,0.0,N,3,0,,069960
20170303,125000,128000,128000,124000,184324,23085455000,0,0.0,N,5,-4000,,069960
20170302,129000,128500,130000,127000,269085,34571293000,0,0.0,N,3,0,,069960
20170228,129000,128000,129500,127500,370331,47704376720,0,0.0,N,2,2000,,069960
20170227,127000,125500,130500,125500,353624,45224629500,0,0.0,N,2,2000,,069960
20170224,125000,125000,125500,123500,157671,19629686500,0,0.0,N,5,-500,,069960
20170223,125500,123500,126000,123500,197088,24579780500,0,0.0,N,2,2500,,069960
20170222,123000,125500,126000,123000,140634,17440734500,0,0.0,N,5,-2000,,069960
20170221,125000,122500,126000,122500,206816,25805013000,0,0.0,N,2,1500,,069960
20170220,123500,124000,125500,122500,167762,20778354000,0,0.0,N,5,-500,,069960
20170217,124000,120500,124500,120500,231005,28548406000,0,0.0,N,2,1000,,069960
20170216,123000,127500,128000,122000,385218,47624475500,0,0.0,N,5,-4000,,069960
20170215,127000,124500,127500,124500,359031,45552392500,0,0.0,N,2,1500,,069960
20170214,125500,124500,128000,124000,397292,50043193500,0,0.0,N,2,1500,,069960
20170213,124000,123000,125000,122000,404699,49842720500,0,0.0,N,5,-1000,,069960
20170210,125000,126000,127000,124500,409375,51433779750,0,0.0,N,5,-1000,,069960
20170209,126000,122500,126000,122000,422918,52770334490,0,0.0,N,2,3500,,069960
20170208,122500,122500,123000,121500,365423,44596791000,0,0.0,N,5,-500,,069960
20170207,123000,122500,123000,121000,216919,26522160000,0,0.0,N,2,1000,,069960
20170206,122000,120000,122500,118000,383687,46337012500,0,0.0,N,2,3500,,069960
20170203,118500,118500,119000,117000,297782,35211921000,0,0.0,N,3,0,,069960
20170202,118500,117000,119000,116500,317100,37580526500,0,0.0,N,2,500,,069960
20170201,118000,116500,119000,115500,289331,34159895000,0,0.0,N,2,2500,,069960
20170131,115500,115500,117000,113500,194316,22481615500,0,0.0,N,5,-500,,069960
20170126,116000,114500,118000,114000,432304,50346548500,0,0.0,N,2,3500,,069960
20170125,112500,109500,116000,109000,473609,54033257500,0,0.0,N,2,2500,,069960
20170124,110000,107000,111000,107000,340868,37446782750,0,0.0,N,2,3500,,069960
20170123,106500,106500,107500,104500,296388,31610067000,0,0.0,N,5,-1000,,069960
20170120,107500,105500,108500,105000,203933,21846314000,0,0.0,N,2,2000,,069960
20170119,105500,113500,114000,105500,694866,75124805000,0,0.0,N,5,-7000,,069960
20170118,112500,113500,115000,112000,191800,21690553500,0,0.0,N,5,-1500,,069960
20170117,114000,112000,115500,111500,195130,22255690750,0,0.0,N,2,500,,069960
20170116,113500,117000,117000,113000,237878,27188527000,0,0.0,N,5,-4000,,069960
20170113,117500,115000,118000,115000,203480,23734075000,0,0.0,N,2,1000,,069960
20170112,116500,116500,117000,115000,174274,20198711500,0,0.0,N,3,0,,069960
20170111,116500,115500,116500,115500,169093,19604699500,0,0.0,N,3,0,,069960
20170110,116500,116000,118000,115000,277175,32383625750,0,0.0,N,2,500,,069960
20170109,116000,113500,116500,113000,289743,33476914500,0,0.0,N,2,3000,,069960
20170106,113000,111500,114000,111000,214472,24251963500,0,0.0,N,2,1000,,069960
20170105,112000,109000,112500,108500,225752,25125893500,0,0.0,N,2,3500,,069960
20170104,108500,110000,111000,108000,226780,24940387000,0,0.0,N,5,-1500,,069960
20170103,110000,105500,110000,105500,273997,29888954000,0,0.0,N,2,4000,,069960
20170102,106000,103500,107500,102000,345055,36358230000,0,0.0,N,5,-3000,,069960
20161229,109000,106500,109000,104000,178335,19193787000,0,0.0,N,2,1500,,069960
20161228,107500,108500,109500,107000,178482,19339866000,2,0.0,N,5,-2000,,069960
20161227,109500,108500,109500,108000,124580,13593118000,0,0.0,N,2,1000,,069960
20161226,108500,108500,109500,107500,144811,15727493000,0,0.0,N,3,0,,069960
20161223,108500,106000,109000,106000,222007,23962735500,0,0.0,N,2,2000,,069960
20161222,106500,107000,108000,105500,235751,25110073000,0,0.0,N,5,-1500,,069960
20161221,108000,109500,110500,107000,357406,38861010500,0,0.0,N,5,-2000,,069960
20161220,110000,107500,111000,106500,432729,47282238500,0,0.0,N,2,2500,,069960
20161219,107500,103500,108000,103500,483287,51455759000,0,0.0,N,2,3500,,069960
20161216,104000,101500,104500,100500,452672,46738534000,0,0.0,N,2,2000,,069960
20161215,102000,97700,102500,96900,508417,51030324000,0,0.0,N,2,4300,,069960
20161214,97700,98100,98200,97000,302548,29610127500,0,0.0,N,5,-100,,069960
20161213,97800,96400,98400,96400,300182,29318814000,0,0.0,N,2,1500,,069960
20161212,96300,95200,97600,95200,398583,38452565200,0,0.0,N,2,2400,,069960
20161209,93900,94500,94600,93500,266345,25043733600,0,0.0,N,5,-600,,069960
20161208,94500,91500,95500,91500,413025,38804082200,0,0.0,N,2,3800,,069960
20161207,90700,89600,91300,89600,192952,17486659300,0,0.0,N,2,800,,069960
20161206,89900,89600,91000,89600,182375,16423961900,0,0.0,N,2,100,,069960
20161205,89800,90600,90700,89600,206971,18671484700,0,0.0,N,5,-1500,,069960
20161202,91300,91200,92000,90500,186936,17073910500,0,0.0,N,5,-500,,069960
20240801,334000,320000,337500,318500,457374,150295220000,0,0.0,N,2,14500,,272210
20240731,319500,330000,331500,312000,808998,258022147000,0,0.0,N,5,-11000,,272210
20240730,330500,333000,344500,330500,423808,141982847000,0,0.0,N,5,-5000,,272210
20240729,335500,337500,341000,331500,279493,93994878000,0,0.0,N,5,-3500,,272210
20240726,339000,341500,346500,337000,179285,61228767500,0,0.0,N,5,-4500,,272210
20240725,343500,328500,348000,328500,400368,136383552000,0,0.0,N,2,10000,,272210
20240724,333500,331500,340500,330000,231832,77613608000,0,0.0,N,5,-2000,,272210
20240723,335500,344500,346000,334000,390417,131878969500,0,0.0,N,5,-7000,,272210
20240722,342500,356000,357000,342000,398483,137833158500,0,0.0,N,5,-15000,,272210
20240719,357500,354500,358500,352000,267075,94887048000,0,0.0,N,2,2500,,272210
20240718,355000,351000,359000,350500,290914,103281416000,0,0.0,N,5,-1000,,272210
20240717,356000,357000,361500,356000,371761,133038265500,0,0.0,N,5,-4000,,272210
20240716,360000,376000,377000,359500,582218,212205746500,0,0.0,N,5,-17500,,272210
20240715,377500,380000,383000,375000,227369,85924027000,0,0.0,N,5,-2500,,272210
20240712,380000,386000,389500,378000,436667,166315050000,0,0.0,N,5,-9500,,272210
20240711,389500,375500,389500,369000,625762,238890096000,0,0.0,N,2,16500,,272210
20240710,373000,377500,381000,370500,345711,129364934000,0,0.0,N,5,-9500,,272210
20240709,382500,385000,387500,382000,271592,104431360000,0,0.0,N,2,1000,,272210
20240708,381500,382000,386000,374000,293821,112088363500,0,0.0,N,5,-500,,272210
20240705,382000,387500,390000,378500,536501,205473518000,0,0.0,N,2,7500,,272210
20240704,374500,371500,376000,368500,464023,173034631736,0,0.0,N,2,8000,,272210
20240703,366500,357000,368000,353500,636916,230061623500,0,0.0,N,2,15000,,272210
20240702,351500,365000,369500,351500,516425,183869397500,0,0.0,N,5,-15500,,272210
20240701,367000,352500,368500,352000,455716,165061027000,0,0.0,N,2,13000,,272210
20240628,354000,359000,362500,351000,545864,193774768000,0,0.0,N,5,-7000,,272210
20240627,361000,372500,374000,361000,448702,163863093500,0,0.0,N,5,-8000,,272210
20240626,369000,372000,379000,369000,310007,115353893000,0,0.0,N,2,500,,272210
20240625,368500,378000,381500,368000,395918,147472478000,0,0.0,N,5,-9000,,272210
20240624,377500,384500,385000,377500,296362,112642059000,0,0.0,N,5,-11500,,272210
20240621,389000,391000,400000,389000,326437,128190186000,0,0.0,N,5,-3000,,272210
20240620,392000,390000,395000,388500,215377,84340409000,0,0.0,N,5,-500,,272210
20240619,392500,378000,395500,376000,337842,130738351000,0,0.0,N,2,17500,,272210
20240618,375000,383500,386500,375000,258029,97762091000,0,0.0,N,5,-6000,,272210
20240617,381000,380500,384500,377000,225594,85836192000,0,0.0,N,5,-2500,,272210
20240614,383500,391500,392500,383000,322311,124218244000,0,0.0,N,5,-8000,,272210
20240613,391500,400000,402000,391500,390293,154134236000,0,0.0,N,5,-2000,,272210
20240612,393500,391000,401000,391000,191642,75831478500,0,0.0,N,2,1000,,272210
20240611,392500,393000,401500,388500,336622,132831505000,0,0.0,N,5,-500,,272210
20240610,393000,395500,401500,387000,327819,128809684000,0,0.0,N,5,-6000,,272210
20240607,399000,396500,402000,393500,305543,121732397500,0,0.0,N,2,7500,,272210
20240605,391500,380500,399500,379000,429783,168284371160,0,0.0,N,2,13500,,272210
20240604,378000,375000,384000,374000,220476,83473570500,0,0.0,N,2,1000,,272210
20240603,377000,375000,385000,375000,255766,97053541000,0,0.0,N,2,2500,,272210
20240531,374500,382500,386500,374500,470697,177507220000,0,0.0,N,5,-4500,,272210
20240530,379000,381000,388500,379000,298981,114091493000,0,0.0,N,5,-6000,,272210
20240529,385000,400000,403000,385000,590144,230425054400,0,0.0,N,5,-19500,,272210
20240528,404500,414500,414500,403500,199641,81124549500,0,0.0,N,5,-10500,,272210
20240527,415000,401000,416000,393500,288086,116535242000,0,0.0,N,2,14000,,272210
20240524,401000,401000,404000,398000,199162,79770775500,0,0.0,N,5,-4500,,272210
20240523,405500,406000,414500,404000,261313,106365111500,0,0.0,N,5,-3000,,272210
20240522,408500,416000,418500,408500,205086,84536312500,0,0.0,N,5,-3000,,272210
20240521,411500,421000,421500,410000,262133,108320908500,0,0.0,N,5,-12500,,272210
20240520,424000,429500,431500,423500,183645,78203579000,0,0.0,N,5,-7000,,272210
20240517,431000,439500,444000,429500,178628,77581559000,0,0.0,N,5,-10500,,272210
20240516,441500,441500,444000,437000,216078,95402006500,0,0.0,N,2,3000,,272210
20240514,438500,435500,443500,430500,185778,81581238000,0,0.0,N,2,5500,,272210
20240513,433000,429000,435000,422000,195554,83854648000,0,0.0,N,2,4000,,272210
20240510,429000,433500,435500,427000,144928,62391440000,0,0.0,N,5,-1500,,272210
20240509,430500,434000,436000,426000,242808,104501453000,0,0.0,N,5,-6500,,272210
20240508,437000,435500,441000,432000,156159,68160875500,0,0.0,N,2,2000,,272210
20240507,435000,444500,446000,431500,265531,115887409500,0,0.0,N,5,-3000,,272210
20240503,438000,443000,445000,436000,196672,86561251500,0,0.0,N,5,-5500,,272210
20240502,443500,438000,452500,437500,467701,208201654000,0,0.0,N,2,9500,,272210
20240430,434000,426000,439500,418500,482425,207315580500,0,0.0,N,2,13000,,272210
20240429,421000,412000,421000,411000,233608,97463209000,0,0.0,N,2,12500,,272210
20240426,408500,414500,416500,406000,239111,97915559000,0,0.0,N,5,-5000,,272210
20240425,413500,414000,425000,413500,252901,105627123500,0,0.0,N,5,-8500,,272210
20240424,422000,422000,428500,417000,337918,142599961500,0,0.0,N,2,15000,,272210
20240423,407000,417000,422500,407000,294568,121708113500,0,0.0,N,5,-14500,,272210
20240422,421500,409000,421500,403500,342272,141492570500,0,0.0,N,2,20500,,272210
20240419,401000,400000,411500,395000,335045,134378995500,0,0.0,N,5,-4500,,272210
20240418,405500,390000,408000,390000,322387,129715873500,0,0.0,N,2,19500,,272210
20240417,386000,388500,399500,386000,267059,104634938000,0,0.0,N,5,-500,,272210
20240416,386500,387000,391000,384500,245249,94884089000,0,0.0,N,5,-7500,,272210
20240415,394000,396500,401000,392500,274388,108596416000,0,0.0,N,5,-7000,,272210
20240412,401000,410000,411000,401000,269656,109042963000,0,0.0,N,5,-6500,,272210
20240411,407500,403000,415500,401000,316145,129718952500,0,0.0,N,5,-3500,,272210
20240409,411000,425000,426500,411000,313504,130511646000,0,0.0,N,5,-9000,,272210
20240408,420000,415500,428500,407000,461096,192048185000,0,0.0,N,5,-500,,272210
20240405,420500,433500,434500,420000,429686,182279169500,0,0.0,N,5,-21500,,272210
20240404,442000,434000,448000,432000,449367,197143020500,0,0.0,N,2,14000,,272210
20240403,428000,441500,445000,428000,601115,260054794000,0,0.0,N,5,-25000,,272210
20240402,453000,453000,463500,452500,369009,168447917000,0,0.0,N,5,-1000,,272210
20240401,454000,469000,470000,453500,455659,207937501000,0,0.0,N,5,-17000,,272210
20240329,471000,477500,478000,460000,586778,273673352000,0,0.0,N,5,-6500,,272210
20240328,477500,487000,488000,475500,485116,233240273000,0,0.0,N,5,-3000,,272210
20240327,480500,477000,491500,476500,577141,278976575500,0,0.0,N,2,7500,,272210
20240326,473000,488500,493500,471500,822461,396916734646,0,0.0,N,5,-13000,,272210
20240325,486000,478000,494500,475000,840495,409179508728,0,0.0,N,2,13500,,272210
20240322,472500,454500,475000,453500,779394,364414171000,0,0.0,N,2,17000,,272210
20240321,455500,456000,465000,454000,537490,246475541000,0,0.0,N,2,2500,,272210
20240320,453000,450500,471500,445500,910857,419149151280,0,0.0,N,2,2000,,272210
20240319,451000,451500,454500,438500,655915,293146862500,0,0.0,N,2,7000,,272210
20240318,444000,425000,448000,424500,569305,249578732000,0,0.0,N,2,19000,,272210
20240315,425000,437000,438000,422000,785190,335613221500,0,0.0,N,5,-21000,,272210
20240314,446000,454500,465000,441500,799779,359865003500,0,0.0,N,5,-13500,,272210
20240313,459500,453500,468500,447000,1060664,486393254000,0,0.0,N,3,0,,272210
20240312,459500,421500,461000,421500,1470069,650697201000,0,0.0,N,2,46000,,272210
20240311,413500,421000,424500,411000,533937,222433320500,0,0.0,N,5,-12500,,272210
20240308,426000,420500,442500,418000,1764503,761622730500,0,0.0,N,2,14000,,272210
20240307,412000,369000,417000,368000,1771829,710120281000,0,0.0,N,2,47500,,272210
20240306,364500,365000,369000,363000,220362,80463893000,0,0.0,N,5,-2000,,272210
20240305,366500,371000,371500,366000,296735,109258515000,0,0.0,N,5,-8000,,272210
20240304,374500,377500,383000,373500,302231,113942353425,0,0.0,N,5,-2500,,272210
20240229,377000,381000,382500,376000,246129,93137018000,0,0.0,N,5,-4500,,272210
20240228,381500,384500,393000,381500,191287,73751954000,0,0.0,N,2,500,,272210
20240227,381000,391000,393500,381000,260974,100688259000,0,0.0,N,5,-10000,,272210
20240226,391000,388000,394000,386000,183001,71531879500,0,0.0,N,2,2500,,272210
20240223,388500,396000,397000,388000,239275,93697201000,0,0.0,N,5,-6500,,272210
20240222,395000,402000,402000,395000,204188,81240046000,0,0.0,N,5,-5000,,272210
20240221,400000,393000,401000,391000,178105,70717279500,0,0.0,N,2,5000,,272210
20240220,395000,394000,396000,386000,231525,90759569000,0,0.0,N,2,500,,272210
20240219,394500,400000,404500,394000,346748,138081747900,0,0.0,N,5,-10000,,272210
20240216,404500,394000,408500,394000,521244,209968977848,0,0.0,N,2,18500,,272210
20240215,386000,393000,393000,385500,258465,100364086500,0,0.0,N,5,-500,,272210
20240214,386500,385000,390000,380000,205747,79107738500,0,0.0,N,5,-4500,,272210
20240213,391000,391000,393000,386000,253552,98922526500,0,0.0,N,2,6000,,272210
20240208,385000,393000,394500,385000,368228,143383852000,0,0.0,N,2,3000,,272210
20240207,382000,378000,395000,378000,454296,176295445500,0,0.0,N,2,8000,,272210
20240206,374000,382500,385000,374000,348821,131255940500,0,0.0,N,5,-13000,,272210
20240205,387000,396000,399000,387000,327198,128098457500,0,0.0,N,5,-6000,,272210
20240202,393000,377000,395000,376500,380372,148303469500,0,0.0,N,2,15500,,272210
20240201,377500,369000,379500,366000,305271,113497807500,0,0.0,N,2,5000,,272210
20240131,372500,371000,385000,368500,352675,132805151000,0,0.0,N,5,-2000,,272210
20240130,374500,383500,390000,373500,524836,200823483000,0,0.0,N,5,-4500,,272210
20240129,379000,363500,384000,360500,557298,209918942500,0,0.0,N,2,18500,,272210
20240126,360500,342500,366000,342000,597180,214790818000,0,0.0,N,2,13000,,272210
20240125,347500,351000,353500,345000,436330,152060259500,0,0.0,N,5,-6500,,272210
20240124,354000,358500,361500,350000,519692,184633739000,0,0.0,N,5,-4500,,272210
20240123,358500,354000,362500,354000,533096,191107576570,0,0.0,N,2,500,,272210
20240122,358000,374000,376000,358000,571765,206904334700,0,0.0,N,5,-16000,,272210
20240119,374000,380000,384500,373500,329271,124203791000,0,0.0,N,5,-2500,,272210
20240118,376500,372000,388500,367500,477618,180130270500,0,0.0,N,5,-2500,,272210
20240117,379000,395000,397500,379000,511751,196659584500,0,0.0,N,5,-16000,,272210
20240116,395000,398500,405500,395000,312693,124760195500,0,0.0,N,5,-5000,,272210
20240115,400000,400000,404000,396500,337909,135087914500,0,0.0,N,5,-8000,,272210
20240112,408000,417000,418500,405500,369362,151225926381,0,0.0,N,5,-8500,,272210
20240111,416500,415500,421500,415500,331233,138521846199,0,0.0,N,3,0,,272210
20240110,416500,430000,431500,416000,562351,235590592414,0,0.0,N,5,-15500,,272210
20240109,432000,442000,442000,432000,210683,91923279500,0,0.0,N,5,-4000,,272210
20240108,436000,445000,446000,435500,213935,93877954000,0,0.0,N,5,-9000,,272210
20240105,445000,445500,449000,442000,172950,77059957500,0,0.0,N,3,0,,272210
20240104,445000,444500,448500,440000,201870,89577242000,0,0.0,N,5,-1500,,272210
20240103,446500,462000,462000,446500,350254,158193025500,0,0.0,N,5,-20500,,272210
20240102,467000,469000,469500,463000,195216,91089738500,0,0.0,N,5,-5000,,272210
20231228,472000,463500,472000,458000,301048,140211202500,0,0.0,N,2,16500,,272210
20231227,455500,451000,459000,450000,173135,78665984000,2,0.0,N,2,8500,,272210
20231226,447000,454000,456500,446500,141182,63394324000,0,0.0,N,5,-3500,,272210
20231222,450500,454000,457000,450500,166640,75535849000,0,0.0,N,5,-500,,272210
20231221,451000,455000,456500,449500,243286,110062827000,0,0.0,N,5,-11000,,272210
20231220,462000,453500,463000,453000,308987,141949781000,0,0.0,N,2,11500,,272210
20231219,450500,451000,452500,446500,213617,96178751000,0,0.0,N,5,-1000,,272210
20231218,451500,457500,459000,450000,214655,97132496500,0,0.0,N,5,-1000,,272210
20231215,452500,459500,467000,449000,478586,218236785000,0,0.0,N,2,4000,,272210
20231214,448500,436500,450500,431000,484805,214196966500,0,0.0,N,2,19000,,272210
20231213,429500,442000,443000,429000,311146,134932914500,0,0.0,N,5,-16000,,272210
20231212,445500,446500,449500,443000,234611,104866381978,0,0.0,N,5,-500,,272210
20231211,446000,451000,457000,440500,305967,136497183000,0,0.0,N,5,-4000,,272210
20231208,450000,448000,457000,444500,220251,99162527500,0,0.0,N,2,6500,,272210
20231207,443500,439000,447000,435500,268573,118631104000,0,0.0,N,2,10000,,272210
20231206,433500,445000,445000,432500,350012,152521339500,0,0.0,N,5,-10500,,272210
20231205,444000,439500,447000,436500,193240,85522843000,0,0.0,N,2,4500,,272210
20231204,439500,451000,456000,433500,471966,209565847938,0,0.0,N,5,-7500,,272210
20231201,447000,467500,467500,447000,436363,197025071000,0,0.0,N,5,-25000,,272210
20231130,472000,471000,473500,463500,383120,180009608500,0,0.0,N,2,500,,272210
20231129,471500,460500,474500,454000,245968,114381038500,0,0.0,N,2,16500,,272210
20231128,455000,456500,459500,452500,219732,100018869500,0,0.0,N,2,1500,,272210
20231127,453500,465000,466500,453000,206628,94579521500,0,0.0,N,5,-9500,,272210
20231124,463000,476000,479500,463000,250887,117317191500,0,0.0,N,5,-12000,,272210
20231123,475000,471500,481000,467000,191498,90985290000,0,0.0,N,2,3500,,272210
20231122,471500,462500,474500,462500,214222,100518664500,0,0.0,N,2,5500,,272210
20231121,466000,470000,474000,461000,305803,143149172500,0,0.0,N,2,5500,,272210
20231120,460500,446000,465000,446000,237729,109478409000,0,0.0,N,2,16500,,272210
20231117,444000,450000,452500,443000,216245,96270986500,0,0.0,N,5,-11000,,272210
20231116,455000,448500,461000,444500,243428,109852104000,0,0.0,N,2,6500,,272210
20231115,448500,450000,452000,444000,385615,172872310500,0,0.0,N,2,13500,,272210
20231114,435000,426500,441500,425500,373809,162726266500,0,0.0,N,2,18000,,272210
